Time,abs_pressure_Torr,temperature_C,volumetric_flow_LPM,mass_flow_SLPM,mass_flow_setpoint_SLPM,gas_type
2026-09-14 16:24:06,+758.44,+024.89,+05.008,+04.999,+05.000,Air
2026-09-14 16:24:08,+758.47,+024.84,+05.013,+05.006,+05.000,Air
2026-09-14 16:24:10,+758.45,+024.88,+05.017,+05.009,+05.000,Air
2026-09-14 16:24:12,+758.43,+024.84,+05.036,+05.028,+05.000,Air
2026-09-14 16:24:14,+758.44,+024.79,+05.010,+05.004,+05.000,Air
2026-09-14 16:24:16,+758.43,+024.82,+05.029,+05.022,+05.000,Air
2026-09-14 16:24:18,+758.33,+024.87,+05.005,+04.996,+05.000,Air
2026-09-14 16:24:20,+758.44,+024.83,+05.004,+04.997,+05.000,Air
2026-09-14 16:24:22,+758.40,+024.78,+05.009,+05.002,+05.000,Air
2026-09-14 16:24:24,+758.44,+024.82,+05.005,+04.998,+05.000,Air
2026-09-14 16:24:26,+758.45,+024.82,+05.016,+05.009,+05.000,Air
2026-09-14 16:24:28,+758.43,+024.85,+04.995,+04.988,+05.000,Air
2026-09-14 16:24:30,+758.37,+024.84,+05.021,+05.013,+05.000,Air
2026-09-14 16:24:32,+758.46,+024.87,+05.016,+05.008,+05.000,Air
2026-09-14 16:24:34,+758.47,+024.87,+05.025,+05.018,+05.000,Air
2026-09-14 16:24:36,+758.45,+024.85,+04.994,+04.986,+05.000,Air
2026-09-14 16:24:38,+758.44,+024.82,+04.989,+04.982,+05.000,Air
2026-09-14 16:24:40,+758.44,+024.86,+04.990,+04.982,+05.000,Air
2026-09-14 16:24:42,+758.44,+024.85,+05.023,+05.016,+05.000,Air
2026-09-14 16:24:44,+758.43,+024.83,+05.000,+04.992,+05.000,Air
2026-09-14 16:24:46,+758.43,+024.86,+05.037,+05.029,+05.000,Air
2026-09-14 16:24:48,+758.44,+024.87,+04.994,+04.986,+05.000,Air
2026-09-14 16:24:50,+758.43,+024.84,+05.012,+05.004,+05.000,Air
2026-09-14 16:24:52,+758.47,+024.82,+05.025,+05.018,+05.000,Air
2026-09-14 16:24:54,+758.38,+024.83,+04.998,+04.990,+05.000,Air
2026-09-14 16:24:56,+758.40,+024.84,+05.011,+05.003,+05.000,Air
2026-09-14 16:24:58,+758.51,+024.82,+05.036,+05.030,+05.000,Air
2026-09-14 16:25:00,+758.38,+024.84,+04.989,+04.981,+05.000,Air
2026-09-14 16:25:02,+758.50,+024.82,+05.019,+05.012,+05.000,Air
2026-09-14 16:25:04,+758.42,+024.85,+05.025,+05.017,+05.000,Air
2026-09-14 16:25:06,+758.44,+024.84,+05.007,+04.999,+05.000,Air
2026-09-14 16:25:08,+758.46,+024.85,+05.030,+05.023,+05.000,Air
2026-09-14 16:25:10,+758.45,+024.85,+05.024,+05.016,+05.000,Air
2026-09-14 16:25:12,+758.36,+024.83,+04.985,+04.977,+05.000,Air
2026-09-14 16:25:14,+758.43,+024.83,+04.987,+04.980,+05.000,Air
2026-09-14 16:25:16,+758.47,+024.82,+04.993,+04.986,+05.000,Air
2026-09-14 16:25:18,+758.45,+024.85,+05.010,+05.002,+05.000,Air
2026-09-14 16:25:20,+758.46,+024.87,+05.021,+05.013,+05.000,Air
2026-09-14 16:25:22,+758.52,+024.84,+05.036,+05.029,+05.000,Air
2026-09-14 16:25:24,+758.38,+024.82,+05.006,+04.999,+05.000,Air
2026-09-14 16:25:26,+758.49,+024.84,+05.018,+05.010,+05.000,Air
2026-09-14 16:25:28,+758.41,+024.83,+04.974,+04.966,+05.000,Air
2026-09-14 16:25:30,+758.50,+024.85,+05.010,+05.002,+05.000,Air
2026-09-14 16:25:32,+758.39,+024.89,+05.032,+05.023,+05.000,Air
2026-09-14 16:25:34,+758.38,+024.81,+04.990,+04.983,+05.000,Air
2026-09-14 16:25:36,+758.45,+024.82,+04.991,+04.984,+05.000,Air
2026-09-14 16:25:38,+758.36,+024.80,+05.011,+05.004,+05.000,Air
2026-09-14 16:25:40,+758.40,+024.80,+05.013,+05.006,+05.000,Air
2026-09-14 16:25:42,+758.33,+024.79,+05.010,+05.003,+05.000,Air
2026-09-14 16:25:44,+758.42,+024.83,+05.000,+04.993,+05.000,Air
2026-09-14 16:25:46,+758.41,+024.87,+04.995,+04.987,+05.000,Air
2026-09-14 16:25:48,+758.37,+024.81,+04.995,+04.987,+05.000,Air
2026-09-14 16:25:50,+758.38,+024.82,+04.984,+04.977,+05.000,Air
2026-09-14 16:25:52,+758.54,+024.85,+05.025,+05.018,+05.000,Air
2026-09-14 16:25:54,+758.45,+024.79,+05.006,+04.999,+05.000,Air
2026-09-14 16:25:56,+758.45,+024.83,+04.993,+04.985,+05.000,Air
2026-09-14 16:25:58,+758.38,+024.82,+05.002,+04.994,+05.000,Air
2026-09-14 16:26:00,+758.42,+024.86,+05.016,+05.008,+05.000,Air
2026-09-14 16:26:02,+758.33,+024.82,+05.004,+04.996,+05.000,Air
2026-09-14 16:26:04,+758.48,+024.80,+05.015,+05.008,+05.000,Air
2026-09-14 16:26:06,+758.44,+024.77,+04.997,+04.991,+05.000,Air
2026-09-14 16:26:08,+758.39,+024.83,+05.025,+05.017,+05.000,Air
2026-09-14 16:26:10,+758.32,+024.81,+04.996,+04.988,+05.000,Air
2026-09-14 16:26:12,+758.47,+024.81,+05.002,+04.995,+05.000,Air
2026-09-14 16:26:14,+758.37,+024.78,+05.009,+05.002,+05.000,Air
2026-09-14 16:26:16,+758.37,+024.83,+05.009,+05.001,+05.000,Air
2026-09-14 16:26:18,+758.35,+024.83,+04.976,+04.968,+05.000,Air
2026-09-14 16:26:20,+758.47,+024.84,+05.015,+05.007,+05.000,Air
2026-09-14 16:26:22,+758.45,+024.83,+05.002,+04.995,+05.000,Air
2026-09-14 16:26:24,+758.31,+024.84,+05.007,+04.999,+05.000,Air
2026-09-14 16:26:26,+758.41,+024.84,+05.011,+05.003,+05.000,Air
2026-09-14 16:26:28,+758.47,+024.85,+05.018,+05.011,+05.000,Air
2026-09-14 16:26:30,+758.43,+024.84,+05.005,+04.997,+05.000,Air
2026-09-14 16:26:32,+758.40,+024.83,+05.011,+05.004,+05.000,Air
2026-09-14 16:26:34,+758.46,+024.82,+04.990,+04.983,+05.000,Air
2026-09-14 16:26:36,+758.41,+024.82,+05.018,+05.011,+05.000,Air
2026-09-14 16:26:38,+758.48,+024.87,+05.001,+04.993,+05.000,Air
2026-09-14 16:26:40,+758.39,+024.83,+05.005,+04.997,+05.000,Air
2026-09-14 16:26:42,+758.45,+024.86,+05.000,+04.992,+05.000,Air
2026-09-14 16:26:44,+758.48,+024.87,+05.007,+04.999,+05.000,Air
2026-09-14 16:26:46,+758.42,+024.83,+04.983,+04.976,+05.000,Air
2026-09-14 16:26:48,+758.43,+024.84,+05.016,+05.008,+05.000,Air
2026-09-14 16:26:50,+758.37,+024.83,+05.008,+05.000,+05.000,Air
2026-09-14 16:26:52,+758.41,+024.81,+05.029,+05.022,+05.000,Air
2026-09-14 16:26:54,+758.37,+024.86,+05.013,+05.004,+05.000,Air
2026-09-14 16:26:56,+758.47,+024.82,+05.032,+05.025,+05.000,Air
2026-09-14 16:26:58,+758.43,+024.83,+05.020,+05.012,+05.000,Air
2026-09-14 16:27:00,+758.36,+024.83,+04.992,+04.984,+05.000,Air
2026-09-14 16:27:02,+758.34,+024.80,+05.028,+05.021,+05.000,Air
2026-09-14 16:27:04,+758.38,+024.82,+05.002,+04.995,+05.000,Air
2026-09-14 16:27:06,+758.35,+024.80,+04.996,+04.989,+05.000,Air
2026-09-14 16:27:08,+758.44,+024.86,+04.990,+04.982,+05.000,Air
2026-09-14 16:27:10,+758.45,+024.87,+05.002,+04.994,+05.000,Air
2026-09-14 16:27:12,+758.38,+024.81,+05.020,+05.013,+05.000,Air
2026-09-14 16:27:14,+758.38,+024.79,+04.977,+04.970,+05.000,Air
2026-09-14 16:27:16,+758.36,+024.83,+05.001,+04.993,+05.000,Air
2026-09-14 16:27:18,+758.45,+024.82,+04.988,+04.981,+05.000,Air
2026-09-14 16:27:20,+758.32,+024.82,+05.015,+05.007,+05.000,Air
2026-09-14 16:27:22,+758.39,+024.83,+05.008,+05.000,+05.000,Air
2026-09-14 16:27:24,+758.34,+024.81,+05.013,+05.005,+05.000,Air
2026-09-14 16:27:26,+758.38,+024.81,+05.032,+05.024,+05.000,Air
2026-09-14 16:27:28,+758.42,+024.81,+05.033,+05.026,+05.000,Air
2026-09-14 16:27:30,+758.45,+024.81,+05.024,+05.017,+05.000,Air
2026-09-14 16:27:32,+758.37,+024.86,+05.022,+05.014,+05.000,Air
2026-09-14 16:27:34,+758.37,+024.84,+04.997,+04.989,+05.000,Air
2026-09-14 16:27:36,+758.39,+024.84,+05.033,+05.025,+05.000,Air
2026-09-14 16:27:38,+758.29,+024.83,+05.022,+05.014,+05.000,Air
2026-09-14 16:27:40,+758.40,+024.82,+05.031,+05.023,+05.000,Air
2026-09-14 16:27:42,+758.36,+024.84,+05.004,+04.995,+05.000,Air
2026-09-14 16:27:44,+758.39,+024.87,+05.004,+04.995,+05.000,Air
2026-09-14 16:27:46,+758.37,+024.86,+04.997,+04.989,+05.000,Air
2026-09-14 16:27:48,+758.36,+024.84,+05.006,+04.998,+05.000,Air
2026-09-14 16:27:50,+758.37,+024.80,+04.988,+04.981,+05.000,Air
2026-09-14 16:27:52,+758.38,+024.82,+05.012,+05.004,+05.000,Air
2026-09-14 16:27:54,+758.39,+024.83,+05.011,+05.003,+05.000,Air
2026-09-14 16:27:56,+758.37,+024.82,+04.999,+04.991,+05.000,Air
2026-09-14 16:27:58,+758.46,+024.85,+05.002,+04.994,+05.000,Air
2026-09-14 16:28:00,+758.40,+024.83,+05.019,+05.011,+05.000,Air
2026-09-14 16:28:02,+758.42,+024.84,+05.004,+04.996,+05.000,Air
2026-09-14 16:28:04,+758.38,+024.83,+04.999,+04.992,+05.000,Air
2026-09-14 16:28:06,+758.33,+024.81,+05.006,+04.998,+05.000,Air
2026-09-14 16:28:08,+758.39,+024.83,+05.024,+05.016,+05.000,Air
2026-09-14 16:28:10,+758.37,+024.82,+05.005,+04.998,+05.000,Air
2026-09-14 16:28:12,+758.39,+024.81,+05.002,+04.995,+05.000,Air
2026-09-14 16:28:14,+758.33,+024.85,+05.018,+05.009,+05.000,Air
2026-09-14 16:28:16,+758.33,+024.82,+05.042,+05.034,+05.000,Air
2026-09-14 16:28:18,+758.50,+024.83,+04.995,+04.988,+05.000,Air
2026-09-14 16:28:20,+758.36,+024.81,+05.021,+05.013,+05.000,Air
2026-09-14 16:28:22,+758.37,+024.81,+04.973,+04.966,+05.000,Air
2026-09-14 16:28:24,+758.40,+024.79,+04.998,+04.991,+05.000,Air
2026-09-14 16:28:26,+758.36,+024.81,+05.022,+05.014,+05.000,Air
2026-09-14 16:28:28,+758.44,+024.80,+05.018,+05.011,+05.000,Air
2026-09-14 16:28:30,+758.43,+024.84,+05.021,+05.013,+05.000,Air
2026-09-14 16:28:32,+758.36,+024.79,+05.024,+05.017,+05.000,Air
2026-09-14 16:28:34,+758.31,+024.84,+05.013,+05.005,+05.000,Air
2026-09-14 16:28:36,+758.45,+024.82,+05.011,+05.004,+05.000,Air
2026-09-14 16:28:38,+758.37,+024.79,+05.018,+05.011,+05.000,Air
2026-09-14 16:28:40,+758.40,+024.79,+05.043,+05.036,+05.000,Air
2026-09-14 16:28:42,+758.38,+024.82,+05.030,+05.022,+05.000,Air
2026-09-14 16:28:44,+758.36,+024.85,+05.006,+04.998,+05.000,Air
2026-09-14 16:28:46,+758.37,+024.81,+05.012,+05.005,+05.000,Air
2026-09-14 16:28:48,+758.29,+024.82,+05.025,+05.016,+05.000,Air
2026-09-14 16:28:50,+758.36,+024.79,+04.973,+04.966,+05.000,Air
2026-09-14 16:28:52,+758.45,+024.84,+05.022,+05.015,+05.000,Air
2026-09-14 16:28:54,+758.40,+024.83,+04.973,+04.966,+05.000,Air
2026-09-14 16:28:56,+758.31,+024.81,+05.007,+04.999,+05.000,Air
2026-09-14 16:28:58,+758.45,+024.87,+05.014,+05.006,+05.000,Air
2026-09-14 16:29:00,+758.39,+024.83,+05.010,+05.002,+05.000,Air
2026-09-14 16:29:02,+758.25,+024.84,+04.982,+04.974,+05.000,Air
2026-09-14 16:29:04,+758.40,+024.82,+05.006,+04.999,+05.000,Air
2026-09-14 16:29:06,+758.45,+024.81,+05.017,+05.010,+05.000,Air
2026-09-14 16:29:08,+758.46,+024.80,+04.995,+04.988,+05.000,Air
2026-09-14 16:29:10,+758.41,+024.81,+04.978,+04.971,+05.000,Air
2026-09-14 16:29:12,+758.38,+024.83,+04.999,+04.991,+05.000,Air
2026-09-14 16:29:14,+758.39,+024.79,+04.991,+04.984,+05.000,Air
2026-09-14 16:29:16,+758.37,+024.82,+05.029,+05.022,+05.000,Air
2026-09-14 16:29:18,+758.38,+024.84,+05.039,+05.031,+05.000,Air
2026-09-14 16:29:20,+758.46,+024.83,+04.999,+04.992,+05.000,Air
2026-09-14 16:29:22,+758.34,+024.83,+04.990,+04.982,+05.000,Air
2026-09-14 16:29:24,+758.47,+024.81,+05.018,+05.011,+05.000,Air
2026-09-14 16:29:26,+758.32,+024.83,+05.007,+04.999,+05.000,Air
2026-09-14 16:29:28,+758.40,+024.80,+04.999,+04.992,+05.000,Air
2026-09-14 16:29:30,+758.33,+024.81,+05.006,+04.998,+05.000,Air
2026-09-14 16:29:32,+758.30,+024.84,+05.008,+05.000,+05.000,Air
2026-09-14 16:29:34,+758.36,+024.82,+05.016,+05.009,+05.000,Air
2026-09-14 16:29:36,+758.36,+024.82,+05.001,+04.993,+05.000,Air
2026-09-14 16:29:38,+758.42,+024.82,+04.983,+04.975,+05.000,Air
2026-09-14 16:29:40,+758.29,+024.79,+05.023,+05.015,+05.000,Air
2026-09-14 16:29:42,+758.37,+024.82,+04.988,+04.980,+05.000,Air
2026-09-14 16:29:44,+758.40,+024.85,+04.991,+04.983,+05.000,Air
2026-09-14 16:29:46,+758.30,+024.86,+05.023,+05.014,+05.000,Air
2026-09-14 16:29:48,+758.38,+024.83,+05.023,+05.015,+05.000,Air
2026-09-14 16:29:50,+758.34,+024.85,+05.010,+05.002,+05.000,Air
2026-09-14 16:29:52,+758.45,+024.83,+05.017,+05.010,+05.000,Air
2026-09-14 16:29:54,+758.39,+024.78,+05.017,+05.010,+05.000,Air
2026-09-14 16:29:56,+758.28,+024.83,+05.015,+05.006,+05.000,Air
2026-09-14 16:29:58,+758.40,+024.80,+05.015,+05.008,+05.000,Air
2026-09-14 16:30:00,+758.43,+024.87,+05.005,+04.996,+05.000,Air
2026-09-14 16:30:02,+758.35,+024.79,+04.997,+04.990,+05.000,Air
2026-09-14 16:30:04,+758.40,+024.84,+04.999,+04.992,+05.000,Air
2026-09-14 16:30:06,+758.39,+024.84,+05.015,+05.007,+05.000,Air
2026-09-14 16:30:08,+758.32,+024.83,+04.999,+04.991,+05.000,Air
2026-09-14 16:30:10,+758.35,+024.84,+05.005,+04.997,+05.000,Air
2026-09-14 16:30:12,+758.39,+024.83,+05.014,+05.006,+05.000,Air
2026-09-14 16:30:14,+758.38,+024.79,+05.029,+05.021,+05.000,Air
2026-09-14 16:30:16,+758.38,+024.84,+04.991,+04.983,+05.000,Air
2026-09-14 16:30:18,+758.36,+024.83,+04.985,+04.977,+05.000,Air
2026-09-14 16:30:20,+758.35,+024.83,+05.024,+05.016,+05.000,Air
2026-09-14 16:30:22,+758.33,+024.82,+05.004,+04.996,+05.000,Air
2026-09-14 16:30:24,+758.21,+024.81,+04.973,+04.964,+05.000,Air
2026-09-14 16:30:26,+758.34,+024.79,+05.022,+05.015,+05.000,Air
2026-09-14 16:30:28,+758.29,+024.76,+04.995,+04.988,+05.000,Air
2026-09-14 16:30:30,+758.30,+024.83,+05.000,+04.992,+05.000,Air
2026-09-14 16:30:32,+758.33,+024.81,+04.999,+04.991,+05.000,Air
2026-09-14 16:30:34,+758.41,+024.82,+04.999,+04.991,+05.000,Air
2026-09-14 16:30:36,+758.37,+024.81,+05.044,+05.036,+05.000,Air
2026-09-14 16:30:38,+758.16,+024.81,+04.515,+04.507,+00.000,Air
2026-09-14 16:30:40,+758.01,+024.79,+04.088,+04.080,+00.000,Air
2026-09-14 16:30:42,+757.80,+024.80,+03.717,+03.709,+00.000,Air
2026-09-14 16:30:44,+757.66,+024.81,+03.356,+03.348,+00.000,Air
2026-09-14 16:30:46,+757.53,+024.81,+03.024,+03.016,+00.000,Air
2026-09-14 16:30:48,+757.32,+024.79,+02.751,+02.743,+00.000,Air
2026-09-14 16:30:50,+757.34,+024.81,+02.512,+02.505,+00.000,Air
2026-09-14 16:30:52,+757.23,+024.79,+02.243,+02.236,+00.000,Air
2026-09-14 16:30:54,+757.07,+024.82,+02.035,+02.029,+00.000,Air
2026-09-14 16:30:56,+757.08,+024.83,+01.845,+01.839,+00.000,Air
2026-09-14 16:30:58,+756.97,+024.81,+01.669,+01.663,+00.000,Air
2026-09-14 16:31:00,+756.90,+024.80,+01.500,+01.495,+00.000,Air
2026-09-14 16:31:02,+756.79,+024.82,+01.367,+01.362,+00.000,Air
2026-09-14 16:31:04,+756.73,+024.80,+01.220,+01.216,+00.000,Air
2026-09-14 16:31:06,+756.74,+024.82,+01.123,+01.119,+00.000,Air
2026-09-14 16:31:08,+756.73,+024.86,+01.009,+01.005,+00.000,Air
2026-09-14 16:31:10,+756.64,+024.79,+00.928,+00.925,+00.000,Air
2026-09-14 16:31:12,+756.62,+024.81,+00.804,+00.801,+00.000,Air
2026-09-14 16:31:14,+756.48,+024.81,+00.754,+00.751,+00.000,Air
2026-09-14 16:31:16,+756.47,+024.83,+00.681,+00.678,+00.000,Air
2026-09-14 16:31:18,+756.48,+024.82,+00.612,+00.609,+00.000,Air
2026-09-14 16:31:20,+756.59,+024.77,+00.548,+00.546,+00.000,Air
2026-09-14 16:31:22,+756.47,+024.84,+00.492,+00.490,+00.000,Air
2026-09-14 16:31:24,+756.30,+024.79,+00.447,+00.445,+00.000,Air
2026-09-14 16:31:26,+756.40,+024.80,+00.402,+00.400,+00.000,Air
2026-09-14 16:31:28,+756.41,+024.84,+00.356,+00.355,+00.000,Air
2026-09-14 16:31:30,+756.44,+024.82,+00.321,+00.319,+00.000,Air
2026-09-14 16:31:32,+756.40,+024.83,+00.301,+00.300,+00.000,Air
2026-09-14 16:31:34,+756.41,+024.84,+00.252,+00.250,+00.000,Air
2026-09-14 16:31:36,+756.33,+024.81,+00.259,+00.258,+00.000,Air
2026-09-14 16:31:38,+756.41,+024.82,+00.252,+00.251,+00.000,Air
2026-09-14 16:31:40,+756.31,+024.81,+00.192,+00.191,+00.000,Air
2026-09-14 16:31:42,+756.33,+024.81,+00.183,+00.182,+00.000,Air
2026-09-14 16:31:44,+756.30,+024.82,+00.184,+00.184,+00.000,Air
2026-09-14 16:31:46,+756.36,+024.81,+00.163,+00.163,+00.000,Air
2026-09-14 16:31:48,+756.31,+024.79,+00.134,+00.133,+00.000,Air
2026-09-14 16:31:50,+756.32,+024.84,+00.133,+00.132,+00.000,Air
2026-09-14 16:31:52,+756.30,+024.79,+00.106,+00.106,+00.000,Air
2026-09-14 16:31:54,+756.26,+024.79,+00.092,+00.092,+00.000,Air
2026-09-14 16:31:56,+756.29,+024.82,+00.099,+00.098,+00.000,Air
2026-09-14 16:31:58,+756.28,+024.78,+00.098,+00.098,+00.000,Air
2026-09-14 16:32:00,+756.27,+024.79,+00.054,+00.054,+00.000,Air
2026-09-14 16:32:02,+756.23,+024.82,+00.031,+00.031,+00.000,Air
2026-09-14 16:32:04,+756.20,+024.83,+00.057,+00.057,+00.000,Air
2026-09-14 16:32:06,+756.19,+024.83,+00.040,+00.040,+00.000,Air
2026-09-14 16:32:08,+756.24,+024.81,+00.078,+00.077,+00.000,Air
2026-09-14 16:32:10,+756.19,+024.82,+00.041,+00.041,+00.000,Air
2026-09-14 16:32:12,+756.35,+024.79,+00.031,+00.031,+00.000,Air
2026-09-14 16:32:14,+756.25,+024.78,+00.033,+00.033,+00.000,Air
2026-09-14 16:32:16,+756.24,+024.83,+00.002,+00.002,+00.000,Air
2026-09-14 16:32:18,+756.28,+024.83,+00.042,+00.042,+00.000,Air
2026-09-14 16:32:20,+756.25,+024.79,+00.072,+00.071,+00.000,Air
2026-09-14 16:32:22,+756.30,+024.84,+00.007,+00.007,+00.000,Air
2026-09-14 16:32:24,+756.28,+024.81,+00.000,+00.000,+00.000,Air
2026-09-14 16:32:26,+756.18,+024.84,+00.018,+00.017,+00.000,Air
2026-09-14 16:32:28,+756.30,+024.81,+00.041,+00.041,+00.000,Air
2026-09-14 16:32:30,+756.19,+024.80,+00.015,+00.015,+00.000,Air
2026-09-14 16:32:32,+756.18,+024.83,+00.033,+00.033,+00.000,Air
2026-09-14 16:32:34,+756.28,+024.78,+00.016,+00.016,+00.000,Air
2026-09-14 16:32:36,+756.31,+024.81,+00.001,+00.001,+00.000,Air
2026-09-14 16:32:38,+756.25,+024.80,+00.000,+00.000,+00.000,Air
2026-09-14 16:32:40,+756.36,+024.81,+00.014,+00.014,+00.000,Air
2026-09-14 16:32:42,+756.30,+024.83,+00.004,+00.004,+00.000,Air
2026-09-14 16:32:44,+756.23,+024.78,+00.008,+00.008,+00.000,Air
2026-09-14 16:32:46,+756.21,+024.82,+00.016,+00.015,+00.000,Air
2026-09-14 16:32:48,+756.14,+024.81,+00.007,+00.007,+00.000,Air
2026-09-14 16:32:50,+756.33,+024.81,+00.011,+00.011,+00.000,Air
2026-09-14 16:32:52,+756.26,+024.81,+00.011,+00.011,+00.000,Air
2026-09-14 16:32:54,+756.29,+024.80,+00.000,+00.000,+00.000,Air
2026-09-14 16:32:56,+756.23,+024.81,+00.023,+00.023,+00.000,Air
2026-09-14 16:32:58,+756.17,+024.78,+00.016,+00.016,+00.000,Air
2026-09-14 16:33:00,+756.22,+024.78,+00.000,+00.000,+00.000,Air
2026-09-14 16:33:02,+756.20,+024.78,+00.000,+00.000,+00.000,Air
2026-09-14 16:33:04,+756.11,+024.81,+00.000,+00.000,+00.000,Air
2026-09-14 16:33:06,+756.30,+024.80,+00.000,+00.000,+00.000,Air
2026-09-14 16:33:08,+756.21,+024.79,+00.007,+00.007,+00.000,Air
2026-09-14 16:33:10,+756.24,+024.85,+00.000,+00.000,+00.000,Air
2026-09-14 16:33:12,+756.23,+024.83,+00.001,+00.001,+00.000,Air
2026-09-14 16:33:14,+756.22,+024.79,+00.000,+00.000,+00.000,Air
2026-09-14 16:33:16,+756.28,+024.79,+00.020,+00.019,+00.000,Air
2026-09-14 16:33:18,+756.24,+024.80,+00.000,+00.000,+00.000,Air
2026-09-14 16:33:20,+756.18,+024.81,+00.000,+00.000,+00.000,Air
2026-09-14 16:33:22,+756.17,+024.82,+00.007,+00.007,+00.000,Air
2026-09-14 16:33:24,+756.17,+024.78,+00.000,+00.000,+00.000,Air
2026-09-14 16:33:26,+756.19,+024.83,+00.000,+00.000,+00.000,Air
2026-09-14 16:33:28,+756.25,+024.82,+00.019,+00.019,+00.000,Air
2026-09-14 16:33:30,+756.19,+024.80,+00.000,+00.000,+00.000,Air
2026-09-14 16:33:32,+756.26,+024.81,+00.000,+00.000,+00.000,Air
2026-09-14 16:33:34,+756.24,+024.80,+00.003,+00.003,+00.000,Air
2026-09-14 16:33:36,+756.15,+024.84,+00.000,+00.000,+00.000,Air
2026-09-14 16:33:38,+756.29,+024.81,+00.000,+00.000,+00.000,Air
2026-09-14 16:33:40,+756.22,+024.83,+00.000,+00.000,+00.000,Air
2026-09-14 16:33:42,+756.21,+024.77,+00.000,+00.000,+00.000,Air
2026-09-14 16:33:44,+756.18,+024.80,+00.000,+00.000,+00.000,Air
2026-09-14 16:33:46,+756.17,+024.80,+00.033,+00.033,+00.000,Air
2026-09-14 16:33:48,+756.12,+024.81,+00.000,+00.000,+00.000,Air
2026-09-14 16:33:50,+756.28,+024.81,+00.009,+00.009,+00.000,Air
2026-09-14 16:33:52,+756.31,+024.79,+00.019,+00.019,+00.000,Air
2026-09-14 16:33:54,+756.28,+024.83,+00.000,+00.000,+00.000,Air
2026-09-14 16:33:56,+756.22,+024.85,+00.005,+00.005,+00.000,Air
2026-09-14 16:33:58,+756.18,+024.82,+00.007,+00.007,+00.000,Air
2026-09-14 16:34:00,+756.25,+024.80,+00.021,+00.020,+00.000,Air
2026-09-14 16:34:02,+756.21,+024.82,+00.000,+00.000,+00.000,Air
2026-09-14 16:34:04,+756.23,+024.85,+00.010,+00.010,+00.000,Air
2026-09-14 16:34:06,+756.19,+024.80,+00.010,+00.010,+00.000,Air
2026-09-14 16:34:08,+756.20,+024.78,+00.010,+00.010,+00.000,Air
2026-09-14 16:34:10,+756.18,+024.79,+00.000,+00.000,+00.000,Air
2026-09-14 16:34:12,+756.25,+024.78,+00.010,+00.010,+00.000,Air
2026-09-14 16:34:14,+756.19,+024.79,+00.000,+00.000,+00.000,Air
2026-09-14 16:34:16,+756.24,+024.80,+00.001,+00.001,+00.000,Air
2026-09-14 16:34:18,+756.19,+024.82,+00.000,+00.000,+00.000,Air
2026-09-14 16:34:20,+756.24,+024.83,+00.000,+00.000,+00.000,Air
2026-09-14 16:34:22,+756.19,+024.78,+00.008,+00.008,+00.000,Air
2026-09-14 16:34:24,+756.19,+024.81,+00.000,+00.000,+00.000,Air
2026-09-14 16:34:26,+756.23,+024.80,+00.000,+00.000,+00.000,Air
2026-09-14 16:34:28,+756.14,+024.80,+00.008,+00.008,+00.000,Air
2026-09-14 16:34:30,+756.21,+024.82,+00.000,+00.000,+00.000,Air
2026-09-14 16:34:32,+756.22,+024.80,+00.001,+00.001,+00.000,Air
2026-09-14 16:34:34,+756.20,+024.82,+00.000,+00.000,+00.000,Air
2026-09-14 16:34:36,+756.22,+024.81,+00.000,+00.000,+00.000,Air
2026-09-14 16:34:38,+756.16,+024.79,+00.000,+00.000,+00.000,Air
2026-09-14 16:34:40,+756.22,+024.77,+00.000,+00.000,+00.000,Air
2026-09-14 16:34:42,+756.23,+024.82,+00.000,+00.000,+00.000,Air
2026-09-14 16:34:44,+756.28,+024.80,+00.000,+00.000,+00.000,Air
2026-09-14 16:34:46,+756.17,+024.78,+00.000,+00.000,+00.000,Air
2026-09-14 16:34:48,+756.23,+024.76,+00.025,+00.025,+00.000,Air
2026-09-14 16:34:50,+756.10,+024.84,+00.000,+00.000,+00.000,Air
2026-09-14 16:34:52,+756.19,+024.80,+00.000,+00.000,+00.000,Air
2026-09-14 16:34:54,+756.14,+024.79,+00.001,+00.001,+00.000,Air
2026-09-14 16:34:56,+756.13,+024.80,+00.001,+00.001,+00.000,Air
2026-09-14 16:34:58,+756.18,+024.78,+00.000,+00.000,+00.000,Air
2026-09-14 16:35:00,+756.29,+024.83,+00.008,+00.008,+00.000,Air
2026-09-14 16:35:02,+756.28,+024.80,+00.028,+00.028,+00.000,Air
2026-09-14 16:35:04,+756.25,+024.78,+00.005,+00.005,+00.000,Air
2026-09-14 16:35:06,+756.30,+024.81,+00.001,+00.001,+00.000,Air
2026-09-14 16:35:08,+756.23,+024.81,+00.000,+00.000,+00.000,Air
2026-09-14 16:35:10,+756.22,+024.81,+00.040,+00.040,+00.000,Air
2026-09-14 16:35:12,+756.16,+024.81,+00.006,+00.006,+00.000,Air
2026-09-14 16:35:14,+756.20,+024.80,+00.008,+00.008,+00.000,Air
2026-09-14 16:35:16,+756.25,+024.83,+00.000,+00.000,+00.000,Air
2026-09-14 16:35:18,+756.20,+024.81,+00.016,+00.016,+00.000,Air
2026-09-14 16:35:20,+756.15,+024.79,+00.000,+00.000,+00.000,Air
2026-09-14 16:35:22,+756.11,+024.82,+00.003,+00.003,+00.000,Air
