Time,abs_pressure_PSI,temperature_C,volumetric_flow_LPM,mass_flow_SLPM,gas_type
2026-09-14 17:17:20,+014.67,+024.96,+04.860,+04.852,Air
2026-09-14 17:17:22,+014.67,+024.98,+04.856,+04.848,Air
2026-09-14 17:17:24,+014.67,+024.98,+04.877,+04.869,Air
2026-09-14 17:17:26,+014.67,+024.96,+04.873,+04.865,Air
2026-09-14 17:17:28,+014.67,+024.98,+04.859,+04.851,Air
2026-09-14 17:17:30,+014.67,+024.99,+04.880,+04.872,Air
2026-09-14 17:17:32,+014.67,+024.98,+04.883,+04.875,Air
2026-09-14 17:17:34,+014.67,+024.97,+04.849,+04.841,Air
2026-09-14 17:17:36,+014.67,+024.99,+04.859,+04.850,Air
2026-09-14 17:17:38,+014.67,+024.95,+04.840,+04.832,Air
2026-09-14 17:17:40,+014.67,+025.01,+04.851,+04.842,Air
2026-09-14 17:17:42,+014.67,+024.97,+04.862,+04.854,Air
2026-09-14 17:17:44,+014.67,+024.97,+04.854,+04.847,Air
2026-09-14 17:17:46,+014.67,+025.00,+04.853,+04.844,Air
2026-09-14 17:17:48,+014.67,+024.99,+04.863,+04.855,Air
2026-09-14 17:17:50,+014.67,+024.95,+04.851,+04.843,Air
2026-09-14 17:17:52,+014.67,+025.02,+04.881,+04.872,Air
2026-09-14 17:17:54,+014.67,+024.96,+04.858,+04.850,Air
2026-09-14 17:17:56,+014.67,+024.97,+04.869,+04.861,Air
2026-09-14 17:17:58,+014.67,+025.00,+04.859,+04.851,Air
2026-09-14 17:18:00,+014.67,+024.98,+04.869,+04.860,Air
2026-09-14 17:18:02,+014.67,+025.01,+04.853,+04.845,Air
2026-09-14 17:18:04,+014.67,+024.98,+04.860,+04.851,Air
2026-09-14 17:18:06,+014.67,+024.97,+04.865,+04.857,Air
2026-09-14 17:18:08,+014.67,+024.98,+04.863,+04.855,Air
2026-09-14 17:18:10,+014.67,+024.96,+04.849,+04.841,Air
2026-09-14 17:18:12,+014.67,+024.97,+04.856,+04.848,Air
2026-09-14 17:18:14,+014.67,+024.98,+04.861,+04.853,Air
2026-09-14 17:18:16,+014.67,+024.98,+04.869,+04.861,Air
2026-09-14 17:18:18,+014.67,+025.01,+04.866,+04.857,Air
2026-09-14 17:18:20,+014.67,+024.98,+04.850,+04.841,Air
2026-09-14 17:18:22,+014.67,+024.96,+04.844,+04.837,Air
2026-09-14 17:18:24,+014.67,+025.01,+04.863,+04.854,Air
2026-09-14 17:18:26,+014.67,+024.97,+04.863,+04.855,Air
2026-09-14 17:18:28,+014.67,+024.97,+04.889,+04.881,Air
2026-09-14 17:18:30,+014.67,+024.98,+04.858,+04.850,Air
2026-09-14 17:18:32,+014.67,+024.98,+04.845,+04.837,Air
2026-09-14 17:18:34,+014.67,+024.96,+04.859,+04.851,Air
2026-09-14 17:18:36,+014.67,+024.99,+04.845,+04.837,Air
2026-09-14 17:18:38,+014.67,+024.96,+04.859,+04.851,Air
2026-09-14 17:18:40,+014.67,+024.95,+04.860,+04.853,Air
2026-09-14 17:18:42,+014.67,+024.97,+04.858,+04.850,Air
2026-09-14 17:18:44,+014.67,+024.98,+04.884,+04.876,Air
2026-09-14 17:18:46,+014.67,+024.94,+04.886,+04.879,Air
2026-09-14 17:18:48,+014.67,+024.98,+04.859,+04.851,Air
2026-09-14 17:18:50,+014.67,+024.98,+04.839,+04.831,Air
2026-09-14 17:18:52,+014.67,+025.00,+04.853,+04.844,Air
2026-09-14 17:18:54,+014.67,+024.98,+04.857,+04.848,Air
2026-09-14 17:18:56,+014.67,+024.97,+04.841,+04.832,Air
2026-09-14 17:18:58,+014.67,+024.98,+04.845,+04.836,Air
2026-09-14 17:19:00,+014.67,+024.97,+04.886,+04.879,Air
2026-09-14 17:19:02,+014.67,+024.95,+04.843,+04.835,Air
2026-09-14 17:19:04,+014.67,+024.99,+04.861,+04.852,Air
2026-09-14 17:19:06,+014.67,+024.96,+04.866,+04.857,Air
2026-09-14 17:19:08,+014.67,+024.95,+04.883,+04.874,Air
2026-09-14 17:19:10,+014.67,+024.97,+04.847,+04.839,Air
2026-09-14 17:19:12,+014.67,+024.98,+04.862,+04.854,Air
2026-09-14 17:19:14,+014.67,+024.98,+04.843,+04.834,Air
2026-09-14 17:19:16,+014.67,+024.93,+04.871,+04.864,Air
2026-09-14 17:19:18,+014.67,+024.95,+04.862,+04.854,Air
2026-09-14 17:19:20,+014.67,+024.96,+04.854,+04.846,Air
2026-09-14 17:19:22,+014.67,+024.97,+04.834,+04.827,Air
2026-09-14 17:19:24,+014.67,+025.00,+04.863,+04.854,Air
2026-09-14 17:19:26,+014.67,+024.95,+04.880,+04.872,Air
2026-09-14 17:19:28,+014.67,+024.99,+04.846,+04.837,Air
2026-09-14 17:19:30,+014.67,+024.95,+04.864,+04.856,Air
2026-09-14 17:19:32,+014.67,+024.98,+04.869,+04.860,Air
2026-09-14 17:19:34,+014.67,+024.98,+04.862,+04.854,Air
2026-09-14 17:19:36,+014.67,+024.96,+04.843,+04.835,Air
2026-09-14 17:19:38,+014.67,+024.97,+04.840,+04.832,Air
2026-09-14 17:19:40,+014.67,+025.00,+04.862,+04.854,Air
2026-09-14 17:19:42,+014.67,+024.94,+04.872,+04.864,Air
2026-09-14 17:19:44,+014.67,+024.98,+04.856,+04.847,Air
2026-09-14 17:19:46,+014.67,+024.99,+04.874,+04.866,Air
2026-09-14 17:19:48,+014.67,+024.97,+04.860,+04.852,Air
2026-09-14 17:19:50,+014.67,+024.99,+04.859,+04.851,Air
2026-09-14 17:19:52,+014.67,+024.99,+04.841,+04.833,Air
2026-09-14 17:19:54,+014.67,+024.94,+04.855,+04.847,Air
2026-09-14 17:19:56,+014.67,+024.95,+04.851,+04.843,Air
2026-09-14 17:19:58,+014.67,+025.02,+04.860,+04.851,Air
2026-09-14 17:20:00,+014.67,+025.00,+04.849,+04.841,Air
2026-09-14 17:20:02,+014.67,+024.99,+04.848,+04.839,Air
2026-09-14 17:20:04,+014.67,+024.97,+04.864,+04.856,Air
2026-09-14 17:20:06,+014.67,+024.96,+04.881,+04.872,Air
2026-09-14 17:20:08,+014.67,+024.98,+04.870,+04.862,Air
2026-09-14 17:20:10,+014.67,+024.97,+04.867,+04.858,Air
2026-09-14 17:20:12,+014.67,+024.96,+04.854,+04.846,Air
2026-09-14 17:20:14,+014.67,+024.96,+04.866,+04.858,Air
2026-09-14 17:20:16,+014.67,+024.98,+04.861,+04.853,Air
2026-09-14 17:20:18,+014.67,+024.97,+04.847,+04.839,Air
2026-09-14 17:20:20,+014.67,+024.97,+04.851,+04.843,Air
2026-09-14 17:20:22,+014.67,+024.95,+04.878,+04.870,Air
2026-09-14 17:20:24,+014.67,+024.98,+04.838,+04.830,Air
2026-09-14 17:20:26,+014.67,+024.97,+04.859,+04.850,Air
2026-09-14 17:20:28,+014.67,+024.99,+04.857,+04.849,Air
2026-09-14 17:20:30,+014.67,+024.96,+04.838,+04.831,Air
2026-09-14 17:20:32,+014.67,+024.99,+04.853,+04.845,Air
2026-09-14 17:20:34,+014.67,+024.99,+04.870,+04.862,Air
2026-09-14 17:20:36,+014.67,+024.98,+04.838,+04.829,Air
2026-09-14 17:20:38,+014.67,+024.97,+04.853,+04.845,Air
2026-09-14 17:20:40,+014.67,+024.93,+04.856,+04.849,Air
2026-09-14 17:20:42,+014.67,+024.97,+04.859,+04.851,Air
2026-09-14 17:20:44,+014.67,+024.96,+04.857,+04.849,Air
2026-09-14 17:20:46,+014.67,+024.97,+04.856,+04.848,Air
2026-09-14 17:20:48,+014.67,+024.97,+04.849,+04.840,Air
2026-09-14 17:20:50,+014.67,+024.94,+04.850,+04.843,Air
2026-09-14 17:20:52,+014.67,+024.94,+04.856,+04.849,Air
2026-09-14 17:20:54,+014.67,+024.95,+04.874,+04.866,Air
2026-09-14 17:20:56,+014.67,+024.95,+04.855,+04.847,Air
2026-09-14 17:20:58,+014.67,+024.97,+04.861,+04.853,Air
2026-09-14 17:21:00,+014.67,+024.95,+04.850,+04.843,Air
2026-09-14 17:21:02,+014.67,+024.97,+04.886,+04.878,Air
2026-09-14 17:21:04,+014.67,+024.96,+04.833,+04.825,Air
2026-09-14 17:21:06,+014.67,+024.99,+04.852,+04.843,Air
2026-09-14 17:21:08,+014.67,+024.97,+04.864,+04.856,Air
2026-09-14 17:21:10,+014.67,+024.93,+04.823,+04.815,Air
2026-09-14 17:21:12,+014.67,+024.92,+04.863,+04.855,Air
2026-09-14 17:21:14,+014.67,+024.95,+04.863,+04.855,Air
2026-09-14 17:21:16,+014.67,+024.96,+04.845,+04.837,Air
2026-09-14 17:21:18,+014.67,+024.96,+04.860,+04.852,Air
2026-09-14 17:21:20,+014.67,+024.94,+04.838,+04.830,Air
2026-09-14 17:21:22,+014.67,+024.94,+04.854,+04.846,Air
2026-09-14 17:21:24,+014.67,+024.97,+04.856,+04.848,Air
2026-09-14 17:21:26,+014.67,+024.95,+04.848,+04.840,Air
2026-09-14 17:21:28,+014.67,+024.98,+04.859,+04.851,Air
2026-09-14 17:21:30,+014.67,+024.99,+04.865,+04.856,Air
2026-09-14 17:21:32,+014.67,+024.94,+04.863,+04.855,Air
2026-09-14 17:21:34,+014.67,+024.97,+04.851,+04.843,Air
2026-09-14 17:21:36,+014.67,+025.00,+04.872,+04.863,Air
2026-09-14 17:21:38,+014.67,+024.96,+04.843,+04.835,Air
2026-09-14 17:21:40,+014.67,+024.97,+04.851,+04.843,Air
2026-09-14 17:21:42,+014.67,+024.96,+04.864,+04.856,Air
2026-09-14 17:21:44,+014.67,+024.97,+04.872,+04.864,Air
2026-09-14 17:21:46,+014.67,+024.98,+04.871,+04.862,Air
2026-09-14 17:21:48,+014.67,+024.99,+04.860,+04.852,Air
2026-09-14 17:21:50,+014.67,+024.94,+04.863,+04.856,Air
2026-09-14 17:21:52,+014.67,+024.99,+04.869,+04.860,Air
2026-09-14 17:21:54,+014.67,+024.94,+04.840,+04.832,Air
2026-09-14 17:21:56,+014.67,+024.97,+04.845,+04.837,Air
2026-09-14 17:21:58,+014.67,+024.97,+04.851,+04.843,Air
2026-09-14 17:22:00,+014.67,+024.97,+04.883,+04.875,Air
2026-09-14 17:22:02,+014.67,+024.97,+04.846,+04.838,Air
2026-09-14 17:22:04,+014.67,+024.93,+04.864,+04.856,Air
2026-09-14 17:22:06,+014.67,+024.98,+04.865,+04.857,Air
2026-09-14 17:22:08,+014.67,+024.96,+04.862,+04.854,Air
2026-09-14 17:22:10,+014.67,+024.97,+04.854,+04.845,Air
2026-09-14 17:22:12,+014.67,+025.01,+04.867,+04.858,Air
2026-09-14 17:22:14,+014.67,+024.95,+04.873,+04.864,Air
2026-09-14 17:22:16,+014.67,+024.97,+04.858,+04.850,Air
2026-09-14 17:22:18,+014.67,+024.94,+04.865,+04.858,Air
2026-09-14 17:22:20,+014.67,+024.97,+04.832,+04.823,Air
2026-09-14 17:22:22,+014.67,+024.95,+04.838,+04.830,Air
2026-09-14 17:22:24,+014.67,+024.96,+04.841,+04.833,Air
2026-09-14 17:22:26,+014.67,+025.00,+04.854,+04.845,Air
2026-09-14 17:22:28,+014.67,+024.97,+04.849,+04.840,Air
2026-09-14 17:22:30,+014.67,+024.95,+04.853,+04.845,Air
2026-09-14 17:22:32,+014.67,+024.95,+04.863,+04.856,Air
2026-09-14 17:22:34,+014.67,+024.97,+04.851,+04.843,Air
2026-09-14 17:22:36,+014.67,+024.99,+04.846,+04.837,Air
2026-09-14 17:22:38,+014.67,+024.95,+04.844,+04.837,Air
2026-09-14 17:22:40,+014.67,+024.95,+04.864,+04.856,Air
2026-09-14 17:22:42,+014.67,+024.97,+04.868,+04.859,Air
2026-09-14 17:22:44,+014.67,+024.98,+04.853,+04.845,Air
2026-09-14 17:22:46,+014.67,+024.90,+04.854,+04.847,Air
2026-09-14 17:22:48,+014.67,+024.94,+04.860,+04.853,Air
2026-09-14 17:22:50,+014.67,+024.94,+04.865,+04.857,Air
2026-09-14 17:22:52,+014.67,+024.92,+04.845,+04.837,Air
2026-09-14 17:22:54,+014.67,+024.96,+04.857,+04.849,Air
2026-09-14 17:22:56,+014.67,+024.94,+04.865,+04.857,Air
2026-09-14 17:22:58,+014.67,+024.96,+04.848,+04.841,Air
2026-09-14 17:23:00,+014.67,+024.94,+04.847,+04.839,Air
2026-09-14 17:23:02,+014.67,+024.94,+04.864,+04.856,Air
2026-09-14 17:23:04,+014.67,+024.96,+04.846,+04.838,Air
2026-09-14 17:23:06,+014.67,+024.99,+04.878,+04.869,Air
2026-09-14 17:23:08,+014.67,+024.94,+04.872,+04.865,Air
2026-09-14 17:23:10,+014.67,+025.00,+04.859,+04.851,Air
2026-09-14 17:23:12,+014.67,+024.98,+04.857,+04.849,Air
2026-09-14 17:23:14,+014.67,+024.94,+04.882,+04.874,Air
2026-09-14 17:23:16,+014.67,+024.94,+04.846,+04.839,Air
2026-09-14 17:23:18,+014.67,+024.96,+04.862,+04.854,Air
2026-09-14 17:23:20,+014.67,+024.98,+04.849,+04.841,Air
2026-09-14 17:23:22,+014.67,+024.98,+04.860,+04.851,Air
2026-09-14 17:23:24,+014.67,+024.95,+04.852,+04.843,Air
2026-09-14 17:23:26,+014.67,+024.98,+04.870,+04.861,Air
2026-09-14 17:23:28,+014.67,+024.91,+04.841,+04.834,Air
2026-09-14 17:23:30,+014.67,+024.95,+04.833,+04.825,Air
2026-09-14 17:23:32,+014.67,+024.94,+04.866,+04.858,Air
2026-09-14 17:23:34,+014.67,+024.92,+04.860,+04.852,Air
2026-09-14 17:23:36,+014.67,+024.92,+04.850,+04.842,Air
2026-09-14 17:23:38,+014.67,+024.98,+04.862,+04.853,Air
2026-09-14 17:23:40,+014.67,+024.95,+04.853,+04.845,Air
2026-09-14 17:23:42,+014.67,+024.98,+04.867,+04.858,Air
2026-09-14 17:23:44,+014.67,+024.95,+04.846,+04.838,Air
2026-09-14 17:23:46,+014.67,+024.95,+04.859,+04.851,Air
2026-09-14 17:23:48,+014.67,+024.95,+04.876,+04.868,Air
2026-09-14 17:23:50,+014.67,+024.93,+04.875,+04.868,Air
2026-09-14 17:23:52,+014.67,+024.96,+04.857,+04.849,Air
2026-09-14 17:23:54,+014.67,+024.96,+04.855,+04.847,Air
2026-09-14 17:23:56,+014.67,+024.94,+04.846,+04.839,Air
2026-09-14 17:23:58,+014.67,+024.94,+04.848,+04.840,Air
2026-09-14 17:24:00,+014.67,+024.96,+04.861,+04.853,Air
2026-09-14 17:24:02,+014.67,+024.93,+04.843,+04.836,Air
2026-09-14 17:24:04,+014.67,+024.95,+04.868,+04.860,Air
2026-09-14 17:24:06,+014.67,+024.96,+04.854,+04.846,Air
2026-09-14 17:24:08,+014.67,+024.96,+04.859,+04.851,Air
2026-09-14 17:24:10,+014.67,+024.93,+04.857,+04.849,Air
2026-09-14 17:24:12,+014.67,+024.96,+04.853,+04.845,Air
2026-09-14 17:24:14,+014.67,+024.93,+04.843,+04.836,Air
2026-09-14 17:24:16,+014.67,+024.99,+04.858,+04.850,Air
2026-09-14 17:24:18,+014.67,+024.93,+04.855,+04.847,Air
2026-09-14 17:24:20,+014.67,+024.94,+04.861,+04.853,Air
2026-09-14 17:24:22,+014.67,+024.93,+04.847,+04.840,Air
2026-09-14 17:24:24,+014.67,+024.95,+04.876,+04.868,Air
2026-09-14 17:24:26,+014.67,+024.95,+04.869,+04.861,Air
2026-09-14 17:24:28,+014.67,+024.91,+04.866,+04.858,Air
2026-09-14 17:24:30,+014.67,+024.94,+04.854,+04.847,Air
2026-09-14 17:24:32,+014.67,+024.95,+04.878,+04.870,Air
2026-09-14 17:24:34,+014.67,+024.94,+04.851,+04.843,Air
2026-09-14 17:24:36,+014.67,+024.95,+04.857,+04.849,Air
2026-09-14 17:24:38,+014.67,+024.93,+04.867,+04.859,Air
2026-09-14 17:24:40,+014.67,+024.94,+04.860,+04.852,Air
2026-09-14 17:24:42,+014.67,+024.93,+04.839,+04.832,Air
2026-09-14 17:24:44,+014.67,+024.93,+04.872,+04.864,Air
2026-09-14 17:24:46,+014.67,+024.91,+04.864,+04.856,Air
2026-09-14 17:24:48,+014.67,+024.93,+04.876,+04.869,Air
2026-09-14 17:24:50,+014.67,+024.95,+04.856,+04.848,Air
2026-09-14 17:24:52,+014.67,+024.97,+04.855,+04.847,Air
2026-09-14 17:24:54,+014.67,+024.90,+04.877,+04.869,Air
2026-09-14 17:24:56,+014.67,+024.93,+04.881,+04.873,Air
2026-09-14 17:24:58,+014.67,+024.94,+04.861,+04.853,Air
2026-09-14 17:25:00,+014.67,+024.94,+04.844,+04.837,Air
2026-09-14 17:25:02,+014.67,+024.93,+04.858,+04.851,Air
2026-09-14 17:25:04,+014.67,+024.93,+04.884,+04.877,Air
2026-09-14 17:25:06,+014.67,+024.98,+04.853,+04.844,Air
2026-09-14 17:25:08,+014.67,+024.95,+04.871,+04.863,Air
2026-09-14 17:25:10,+014.67,+024.93,+04.850,+04.842,Air
2026-09-14 17:25:12,+014.67,+024.95,+04.859,+04.852,Air
2026-09-14 17:25:14,+014.67,+024.94,+04.854,+04.846,Air
2026-09-14 17:25:16,+014.67,+024.96,+04.849,+04.841,Air
2026-09-14 17:25:18,+014.67,+024.92,+04.869,+04.861,Air
2026-09-14 17:25:20,+014.67,+024.99,+04.865,+04.856,Air
2026-09-14 17:25:22,+014.67,+024.96,+04.876,+04.868,Air
2026-09-14 17:25:24,+014.67,+024.99,+04.849,+04.840,Air
2026-09-14 17:25:26,+014.67,+024.96,+04.864,+04.856,Air
2026-09-14 17:25:28,+014.67,+024.92,+04.864,+04.856,Air
2026-09-14 17:25:30,+014.67,+024.95,+04.861,+04.853,Air
2026-09-14 17:25:32,+014.67,+024.95,+04.865,+04.857,Air
2026-09-14 17:25:34,+014.67,+024.92,+04.861,+04.854,Air
2026-09-14 17:25:36,+014.67,+024.92,+04.843,+04.836,Air
2026-09-14 17:25:38,+014.67,+024.90,+04.880,+04.873,Air
2026-09-14 17:25:40,+014.67,+024.96,+04.853,+04.845,Air
2026-09-14 17:25:42,+014.67,+024.95,+04.845,+04.837,Air
2026-09-14 17:25:44,+014.67,+024.95,+04.872,+04.864,Air
2026-09-14 17:25:46,+014.67,+024.96,+04.850,+04.842,Air
2026-09-14 17:25:48,+014.67,+024.94,+04.842,+04.835,Air
2026-09-14 17:25:50,+014.67,+024.96,+04.863,+04.855,Air
2026-09-14 17:25:52,+014.67,+024.96,+04.872,+04.864,Air
2026-09-14 17:25:54,+014.67,+024.93,+04.872,+04.864,Air
2026-09-14 17:25:56,+014.67,+024.93,+04.860,+04.852,Air
2026-09-14 17:25:58,+014.67,+024.93,+04.847,+04.839,Air
2026-09-14 17:26:00,+014.67,+024.92,+04.862,+04.854,Air
2026-09-14 17:26:02,+014.67,+024.91,+04.864,+04.856,Air
2026-09-14 17:26:04,+014.67,+024.94,+04.842,+04.834,Air
2026-09-14 17:26:06,+014.67,+024.96,+04.884,+04.876,Air
2026-09-14 17:26:08,+014.67,+024.91,+04.868,+04.860,Air
2026-09-14 17:26:10,+014.67,+024.91,+04.869,+04.861,Air
2026-09-14 17:26:12,+014.67,+024.95,+04.873,+04.865,Air
2026-09-14 17:26:14,+014.67,+024.95,+04.875,+04.867,Air
2026-09-14 17:26:16,+014.67,+024.97,+04.845,+04.837,Air
2026-09-14 17:26:18,+014.67,+024.94,+04.863,+04.856,Air
2026-09-14 17:26:20,+014.67,+024.94,+04.873,+04.865,Air
2026-09-14 17:26:22,+014.67,+024.93,+04.862,+04.854,Air
2026-09-14 17:26:24,+014.67,+024.94,+04.851,+04.843,Air
2026-09-14 17:26:26,+014.67,+024.93,+04.867,+04.860,Air
2026-09-14 17:26:28,+014.67,+024.93,+04.838,+04.830,Air
2026-09-14 17:26:30,+014.67,+024.89,+04.852,+04.845,Air
2026-09-14 17:26:32,+014.67,+024.92,+04.861,+04.853,Air
2026-09-14 17:26:34,+014.67,+024.92,+04.873,+04.865,Air
2026-09-14 17:26:36,+014.67,+024.91,+04.851,+04.844,Air
2026-09-14 17:26:38,+014.67,+024.93,+04.850,+04.842,Air
2026-09-14 17:26:40,+014.67,+024.92,+04.855,+04.848,Air
2026-09-14 17:26:42,+014.67,+024.96,+04.857,+04.849,Air
2026-09-14 17:26:44,+014.67,+024.93,+04.876,+04.868,Air
2026-09-14 17:26:46,+014.67,+024.95,+04.839,+04.831,Air
2026-09-14 17:26:48,+014.67,+024.95,+04.850,+04.842,Air
2026-09-14 17:26:50,+014.67,+024.92,+04.861,+04.854,Air
2026-09-14 17:26:52,+014.67,+024.91,+04.846,+04.839,Air
2026-09-14 17:26:54,+014.67,+024.97,+04.850,+04.842,Air
2026-09-14 17:26:56,+014.67,+024.94,+04.857,+04.849,Air
2026-09-14 17:26:58,+014.67,+024.95,+04.868,+04.860,Air
2026-09-14 17:27:00,+014.67,+024.94,+04.847,+04.838,Air
2026-09-14 17:27:02,+014.67,+024.92,+04.846,+04.838,Air
2026-09-14 17:27:04,+014.67,+024.94,+04.861,+04.853,Air
2026-09-14 17:27:06,+014.67,+024.89,+04.850,+04.843,Air
2026-09-14 17:27:08,+014.67,+024.94,+04.853,+04.845,Air
2026-09-14 17:27:10,+014.67,+024.93,+04.881,+04.873,Air
2026-09-14 17:27:12,+014.67,+024.93,+04.852,+04.844,Air
2026-09-14 17:27:14,+014.67,+024.91,+04.861,+04.853,Air
2026-09-14 17:27:16,+014.67,+024.94,+04.848,+04.841,Air
2026-09-14 17:27:18,+014.67,+024.92,+04.865,+04.857,Air
2026-09-14 17:27:20,+014.67,+024.91,+04.862,+04.855,Air
2026-09-14 17:27:22,+014.67,+024.88,+04.835,+04.828,Air
2026-09-14 17:27:24,+014.67,+024.96,+04.859,+04.851,Air
2026-09-14 17:27:26,+014.67,+024.95,+04.842,+04.834,Air
2026-09-14 17:27:28,+014.67,+024.92,+04.873,+04.865,Air
2026-09-14 17:27:30,+014.67,+024.91,+04.850,+04.843,Air
2026-09-14 17:27:32,+014.67,+024.92,+04.860,+04.852,Air
2026-09-14 17:27:34,+014.67,+024.93,+04.856,+04.849,Air
2026-09-14 17:27:36,+014.67,+024.94,+04.864,+04.856,Air
2026-09-14 17:27:38,+014.67,+024.94,+04.858,+04.850,Air
2026-09-14 17:27:40,+014.67,+024.89,+04.853,+04.846,Air
2026-09-14 17:27:42,+014.67,+024.94,+04.852,+04.844,Air
2026-09-14 17:27:44,+014.67,+024.93,+04.846,+04.838,Air
2026-09-14 17:27:46,+014.67,+024.94,+04.875,+04.867,Air
2026-09-14 17:27:48,+014.67,+024.92,+04.842,+04.834,Air
2026-09-14 17:27:50,+014.67,+024.93,+04.834,+04.826,Air
2026-09-14 17:27:52,+014.67,+024.94,+04.829,+04.821,Air
2026-09-14 17:27:54,+014.67,+024.93,+04.864,+04.856,Air
2026-09-14 17:27:56,+014.67,+024.95,+04.842,+04.833,Air
2026-09-14 17:27:58,+014.67,+024.94,+04.808,+04.800,Air
2026-09-14 17:28:00,+014.67,+024.91,+04.750,+04.742,Air
2026-09-14 17:28:02,+014.67,+024.91,+04.672,+04.665,Air
2026-09-14 17:28:04,+014.67,+024.88,+04.591,+04.584,Air
2026-09-14 17:28:06,+014.67,+024.92,+04.516,+04.509,Air
2026-09-14 17:28:08,+014.67,+024.93,+04.423,+04.417,Air
2026-09-14 17:28:10,+014.67,+024.89,+04.358,+04.352,Air
2026-09-14 17:28:12,+014.67,+024.94,+04.239,+04.232,Air
2026-09-14 17:28:14,+014.67,+024.89,+04.131,+04.125,Air
2026-09-14 17:28:16,+014.67,+024.93,+04.017,+04.012,Air
2026-09-14 17:28:18,+014.67,+024.89,+03.897,+03.891,Air
2026-09-14 17:28:20,+014.67,+024.93,+03.778,+03.773,Air
2026-09-14 17:28:22,+014.67,+024.94,+03.679,+03.673,Air
2026-09-14 17:28:24,+014.67,+024.92,+03.545,+03.541,Air
2026-09-14 17:28:26,+014.67,+024.90,+03.462,+03.457,Air
2026-09-14 17:28:28,+014.67,+024.91,+03.333,+03.329,Air
2026-09-14 17:28:30,+014.67,+024.96,+03.232,+03.228,Air
2026-09-14 17:28:32,+014.68,+024.92,+03.128,+03.124,Air
2026-09-14 17:28:34,+014.67,+024.95,+03.022,+03.018,Air
2026-09-14 17:28:36,+014.68,+024.94,+02.926,+02.923,Air
2026-09-14 17:28:38,+014.68,+024.91,+02.780,+02.777,Air
2026-09-14 17:28:40,+014.68,+024.94,+02.715,+02.712,Air
2026-09-14 17:28:42,+014.68,+024.92,+02.611,+02.608,Air
2026-09-14 17:28:44,+014.68,+024.91,+02.510,+02.507,Air
2026-09-14 17:28:46,+014.68,+024.92,+02.402,+02.400,Air
2026-09-14 17:28:48,+014.68,+024.94,+02.307,+02.305,Air
2026-09-14 17:28:50,+014.68,+024.95,+02.230,+02.228,Air
2026-09-14 17:28:52,+014.68,+024.92,+02.164,+02.162,Air
2026-09-14 17:28:54,+014.68,+024.92,+02.075,+02.073,Air
2026-09-14 17:28:56,+014.68,+024.90,+01.979,+01.977,Air
2026-09-14 17:28:58,+014.68,+024.90,+01.898,+01.897,Air
2026-09-14 17:29:00,+014.68,+024.96,+01.837,+01.836,Air
2026-09-14 17:29:02,+014.68,+024.96,+01.769,+01.767,Air
2026-09-14 17:29:04,+014.68,+024.93,+01.704,+01.703,Air
2026-09-14 17:29:06,+014.68,+024.90,+01.622,+01.621,Air
2026-09-14 17:29:08,+014.68,+024.92,+01.566,+01.565,Air
2026-09-14 17:29:10,+014.68,+024.91,+01.516,+01.515,Air
2026-09-14 17:29:12,+014.68,+024.93,+01.446,+01.445,Air
2026-09-14 17:29:14,+014.68,+024.92,+01.388,+01.387,Air
2026-09-14 17:29:16,+014.68,+024.94,+01.315,+01.314,Air
2026-09-14 17:29:18,+014.68,+024.91,+01.246,+01.245,Air
2026-09-14 17:29:20,+014.68,+024.87,+01.205,+01.204,Air
2026-09-14 17:29:22,+014.68,+024.92,+01.152,+01.152,Air
2026-09-14 17:29:24,+014.68,+024.92,+01.116,+01.115,Air
2026-09-14 17:29:26,+014.68,+024.96,+01.068,+01.067,Air
2026-09-14 17:29:28,+014.68,+024.93,+01.015,+01.014,Air
2026-09-14 17:29:30,+014.68,+024.93,+00.980,+00.980,Air
2026-09-14 17:29:32,+014.68,+024.91,+00.929,+00.929,Air
2026-09-14 17:29:34,+014.68,+024.96,+00.897,+00.896,Air
2026-09-14 17:29:36,+014.68,+024.93,+00.862,+00.861,Air
2026-09-14 17:29:38,+014.68,+024.91,+00.821,+00.820,Air
2026-09-14 17:29:40,+014.68,+024.88,+00.803,+00.802,Air
2026-09-14 17:29:42,+014.68,+024.90,+00.753,+00.752,Air
2026-09-14 17:29:44,+014.68,+024.92,+00.705,+00.704,Air
2026-09-14 17:29:46,+014.68,+024.96,+00.710,+00.709,Air
2026-09-14 17:29:48,+014.68,+024.90,+00.677,+00.677,Air
2026-09-14 17:29:50,+014.68,+024.92,+00.639,+00.639,Air
2026-09-14 17:29:52,+014.68,+024.91,+00.604,+00.604,Air
2026-09-14 17:29:54,+014.68,+024.94,+00.588,+00.588,Air
2026-09-14 17:29:56,+014.68,+024.93,+00.547,+00.547,Air
2026-09-14 17:29:58,+014.68,+024.91,+00.537,+00.537,Air
2026-09-14 17:30:00,+014.68,+024.96,+00.500,+00.500,Air
2026-09-14 17:30:02,+014.68,+024.90,+00.499,+00.498,Air
2026-09-14 17:30:04,+014.68,+024.92,+00.457,+00.457,Air
2026-09-14 17:30:06,+014.68,+024.92,+00.433,+00.433,Air
2026-09-14 17:30:08,+014.68,+024.91,+00.418,+00.418,Air
2026-09-14 17:30:10,+014.68,+024.94,+00.405,+00.405,Air
2026-09-14 17:30:12,+014.68,+024.90,+00.395,+00.394,Air
